file,ID,Length,GC_Content
TcruziYC6,TcYC6_Chr17_ID_TcYC6_0032580,933,0.511
TcruziYC6,TcYC6_Chr17_ID_TcYC6_0032590,1266,0.539
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015550,1809,0.594
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0146900,588,0.509
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015750,459,0.556
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015760,480,0.546
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015560,1452,0.601
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015770,681,0.492
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015500,1203,0.577
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015780,441,0.574
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015790,333,0.553
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015800,459,0.553
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015810,480,0.544
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015820,681,0.49
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015830,441,0.574
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015840,333,0.553
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015850,459,0.556
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015860,480,0.544
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015570,510,0.529
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015870,681,0.489
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015880,441,0.574
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015890,333,0.553
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015900,459,0.553
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015910,279,0.563
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015580,963,0.593
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0131910,2307,0.514
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015590,372,0.605
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015600,1914,0.52
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017490,543,0.529
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015610,459,0.586
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017510,291,0.44
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015920,648,0.468
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017520,1221,0.474
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017530,543,0.529
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015620,1287,0.541
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0131930,2469,0.532
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015630,636,0.615
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017540,543,0.529
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015640,1929,0.552
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0131940,2439,0.533
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0146910,191,0.654
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015930,465,0.497
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017560,525,0.562
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017570,663,0.525
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017580,336,0.554
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017590,273,0.524
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015940,1026,0.533
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0131920,2847,0.56
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015510,1140,0.574
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0142920,1917,0.488
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015650,1248,0.554
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0173210,10389,0.639
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015660,273,0.484
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017600,807,0.498
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015950,3393,0.503
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017610,1380,0.472
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015670,516,0.583
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017320,1332,0.506
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015960,828,0.54
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015970,1566,0.586
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015980,1566,0.587
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015990,915,0.473
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016000,492,0.583
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016010,3093,0.529
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015680,2517,0.526
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016020,579,0.52
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017620,693,0.55
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016030,1860,0.573
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016040,666,0.557
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016050,1260,0.614
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016060,1512,0.565
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017330,1683,0.537
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017630,1482,0.527
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016070,1308,0.567
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016080,3225,0.535
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016090,2379,0.559
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016100,1134,0.53
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016110,2436,0.525
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016120,507,0.529
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016130,2241,0.542
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017340,1209,0.487
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015690,2541,0.51
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016140,2670,0.52
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016150,564,0.562
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016160,531,0.537
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017350,837,0.542
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016170,1038,0.534
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016180,13812,0.49
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016190,801,0.439
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016200,1182,0.425
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017360,1272,0.414
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016210,2169,0.432
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016220,1341,0.569
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016230,288,0.562
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016240,792,0.551
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016250,375,0.552
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016260,696,0.543
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015700,1743,0.501
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016270,1236,0.484
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016280,252,0.46
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017370,1362,0.482
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016290,573,0.517
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016300,1035,0.557
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017640,555,0.533
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016310,951,0.554
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016320,3321,0.497
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016330,1647,0.512
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016340,588,0.612
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017470,417,0.451
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016350,720,0.525
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016360,588,0.611
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016370,906,0.657
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015710,585,0.463
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017660,864,0.523
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016380,588,0.611
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017670,1068,0.537
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015720,420,0.419
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016390,378,0.611
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017690,1068,0.537
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015730,2781,0.407
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016400,588,0.611
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016410,906,0.657
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017710,1068,0.537
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016420,447,0.575
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016430,519,0.545
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017730,492,0.545
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016440,1437,0.526
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016450,606,0.541
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016460,2832,0.541
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016470,1116,0.487
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016480,1845,0.53
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017380,1071,0.5
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016490,1443,0.543
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016500,1524,0.545
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017740,243,0.494
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016510,1278,0.514
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016520,1290,0.512
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016530,2337,0.535
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017310,762,0.362
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016540,435,0.538
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016550,702,0.554
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016560,1464,0.548
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017390,1776,0.528
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016570,1233,0.502
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016580,3708,0.519
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016590,867,0.505
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017400,1278,0.538
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016600,1221,0.511
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016610,2349,0.519
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016620,1989,0.5
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016630,2445,0.521
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015740,3846,0.572
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015520,2328,0.563
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016640,2019,0.548
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016650,1566,0.51
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016660,2781,0.499
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017410,5448,0.491
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016670,1869,0.533
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016680,1938,0.525
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016690,2181,0.497
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016700,867,0.483
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016710,879,0.543
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016720,4419,0.518
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017420,828,0.518
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016730,2109,0.529
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016740,516,0.55
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017750,696,0.54
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016750,2340,0.538
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016760,579,0.561
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016770,1548,0.526
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016780,5487,0.524
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016790,1269,0.552
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017430,1983,0.548
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016800,5277,0.472
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016810,1524,0.525
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016820,324,0.478
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016830,1839,0.493
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016840,579,0.56
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017770,840,0.504
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016850,1206,0.571
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017780,345,0.559
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016860,1734,0.516
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017790,2070,0.482
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017440,3993,0.54
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016870,3564,0.527
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016880,3948,0.501
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016890,1731,0.546
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016900,8526,0.49
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016910,1938,0.537
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016920,879,0.471
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017450,606,0.475
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016930,765,0.463
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0155190,528,0.583
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0164540,1404,0.507
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016940,621,0.556
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016950,519,0.511
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016960,558,0.595
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0164550,1284,0.549
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017800,606,0.553
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017810,324,0.59
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0155180,618,0.51
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017820,318,0.553
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016970,456,0.629
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016980,318,0.623
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0164560,1290,0.547
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0016990,1398,0.553
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017000,885,0.536
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017010,591,0.594
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017020,885,0.532
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0176050,2949,0.511
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017030,930,0.528
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017040,2514,0.487
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017050,2079,0.449
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017060,2190,0.484
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017070,2577,0.505
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017080,423,0.532
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017090,393,0.557
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017100,5268,0.521
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017110,786,0.532
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017840,510,0.51
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017120,444,0.532
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017130,924,0.566
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017140,630,0.583
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017150,396,0.5
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0131950,3171,0.524
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017160,402,0.537
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017170,846,0.559
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017180,411,0.533
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0136700,1756,0.504
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017850,561,0.551
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0176060,1215,0.528
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017190,1167,0.534
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0176070,3795,0.52
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0176080,4728,0.522
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0136670,1756,0.502
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0176090,4728,0.521
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0136660,1756,0.502
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0136690,1756,0.505
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0176100,4728,0.521
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0136680,1756,0.502
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017200,2943,0.521
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017210,1152,0.576
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017220,1617,0.53
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017230,2643,0.55
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017240,759,0.598
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017250,1542,0.565
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017260,1416,0.54
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017270,2115,0.573
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017280,1014,0.549
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015530,864,0.591
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017290,1566,0.55
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017300,489,0.609
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0017460,1155,0.564
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0131970,2304,0.52
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0131960,2367,0.519
TcruziYC6,TcYC6_Chr18_ID_TcYC6_0015540,1335,0.543
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081190,1074,0.521
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081200,5106,0.522
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081210,879,0.581
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081220,1296,0.505
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081230,1668,0.534
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081240,3114,0.561
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0173010,10365,0.637
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081250,2505,0.496
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081260,873,0.522
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081270,1257,0.555
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081280,2394,0.555
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081290,1335,0.53
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081300,1998,0.496
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081310,1173,0.519
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081320,1773,0.552
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081330,933,0.522
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081340,1608,0.517
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081350,3108,0.52
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081360,819,0.576
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081370,1212,0.555
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081380,696,0.526
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081390,4446,0.511
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081400,597,0.543
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081410,1809,0.548
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081420,2289,0.508
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081430,759,0.556
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081440,1437,0.555
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081450,1146,0.518
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081460,4725,0.534
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081470,2745,0.524
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081480,2178,0.495
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081490,2184,0.512
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081500,327,0.606
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081510,882,0.537
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081520,1650,0.523
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081530,1479,0.539
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081540,1953,0.485
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081550,2244,0.523
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081560,2244,0.524
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081570,1461,0.467
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081580,1539,0.513
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081590,969,0.555
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081600,2064,0.495
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081610,813,0.582
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081620,252,0.464
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081630,1464,0.533
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081640,1815,0.523
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081650,984,0.559
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081660,348,0.503
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081670,3114,0.528
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081680,1698,0.58
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081690,1722,0.523
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081700,555,0.593
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081710,1170,0.559
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081720,1647,0.529
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081730,4662,0.521
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081740,2433,0.52
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081750,714,0.574
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081760,756,0.587
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081770,858,0.576
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081780,687,0.537
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081790,408,0.51
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081800,2649,0.549
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081810,2310,0.516
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081820,2322,0.537
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081830,1200,0.533
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081840,2193,0.556
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081850,366,0.544
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081860,1197,0.535
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081870,1545,0.56
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081880,1740,0.551
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081890,2904,0.541
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081900,1749,0.504
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081910,1299,0.543
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081920,1536,0.523
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081930,1077,0.594
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081940,1407,0.542
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081950,351,0.547
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081960,1080,0.594
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081970,1407,0.544
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081980,351,0.55
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0081990,1077,0.595
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082000,1407,0.542
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082010,633,0.531
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082020,1656,0.551
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082030,3159,0.522
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082040,5073,0.539
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082050,1248,0.537
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082060,1449,0.533
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0080890,318,0.478
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082070,3111,0.557
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082080,2889,0.535
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0080900,1200,0.536
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082090,2751,0.56
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0080850,1191,0.551
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082100,1542,0.534
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082110,1017,0.551
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082120,5853,0.513
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082130,3840,0.539
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082140,2337,0.547
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082150,798,0.553
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082160,2559,0.536
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0080910,723,0.531
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082170,624,0.615
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082180,918,0.556
TcruziYC6,TcYC6_Chr19_ID_TcYC6_0082190,759,0.625
